,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
413340,1907-07-03,Sunspot,1.8,-68.2,3.5,8.8,3.6,275.2,1.0,0.9,1.0,1.0,1.0,1.0,True,False,False,False,Z1906-1910_Page_0846,63,False,719.3074364959683
413341,1907-07-03,Sunspot,8.9,-70.3,5.6,15.8,5.7,277.3,1.0,0.89,1.0,1.0,1.0,1.0,True,False,False,False,Z1906-1910_Page_0846,64,False,719.3074364959683
413342,1907-07-03,Sunspot,1.2,-67.5,2.8,8.1,5.0,276.6,1.0,0.41,1.0,1.0,0.49,0.49,True,False,False,True,Z1906-1910_Page_0846,65,False,719.3074364959683
413344,1907-07-03,Sunspot,11.0,-64.8,0.1,18.0,0.1,271.7,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,2,False,719.3074364959683
413347,1907-07-03,Sunspot,5.6,47.5,247.8,12.2,242.6,153.3,0.3,1.0,1.0,0.13,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,5,False,719.3074364959683
413348,1907-07-03,Sunspot,5.7,48.7,246.6,2.9,246.1,156.8,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,6,False,719.3074364959683
413349,1907-07-03,Sunspot,27.8,52.0,243.3,24.6,242.6,153.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,7,False,719.3074364959683
413350,1907-07-03,Sunspot,6.8,52.6,242.7,3.5,242.1,152.8,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,8,False,719.3074364959683
413351,1907-07-03,Sunspot,8.8,54.3,241.0,5.4,240.3,151.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,9,False,719.3074364959683
413352,1907-07-03,Sunspot,8.0,55.4,239.9,4.5,239.2,149.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,10,False,719.3074364959683
413353,1907-07-03,Sunspot,-3.8,60.6,234.7,-7.8,235.3,146.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,11,False,719.3074364959683
413355,1907-07-03,Sunspot,62.0,-17.5,312.8,66.3,201.3,112.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,13,False,719.3074364959683
413356,1907-07-03,Sunspot,65.2,-16.0,311.3,69.3,297.0,207.7,0.86,1.0,1.0,0.89,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,14,False,719.3074364959683
413357,1907-07-03,Sunspot,67.8,-15.0,310.3,71.3,294.1,204.8,0.8,1.0,1.0,0.76,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,15,False,719.3074364959683
413358,1907-07-03,Sunspot,43.8,-49.0,344.3,50.3,253.6,164.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,16,False,719.3074364959683
413359,1907-07-03,Sunspot,10.0,-83.0,18.3,16.6,18.9,289.6,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,17,False,719.3074364959683
413360,1907-07-03,Sunspot,8.5,-82.0,17.3,15.1,17.8,288.5,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,18,False,719.3074364959683
413361,1907-07-03,Sunspot,6.0,-80.0,15.3,12.7,15.6,286.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,19,False,719.3074364959683
413362,1907-07-03,Sunspot,20.6,-73.0,8.3,27.5,8.4,279.1,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,20,False,719.3074364959683
413363,1907-07-03,Sunspot,22.0,-71.0,6.3,28.9,6.4,277.1,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,21,False,719.3074364959683
413364,1907-07-03,Sunspot,6.0,-69.3,4.6,12.9,4.7,275.4,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,22,False,719.3074364959683
413365,1907-07-03,Sunspot,9.0,-71.6,6.9,15.9,7.1,277.8,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,23,False,719.3074364959683
413366,1907-07-03,Sunspot,11.0,-72.6,7.9,17.9,8.2,278.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,24,False,719.3074364959683
413367,1907-07-03,Sunspot,14.3,-72.2,7.5,21.2,7.8,278.5,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,25,False,719.3074364959683
413368,1907-07-03,Sunspot,18.2,-72.0,7.3,25.1,7.7,278.4,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,26,False,719.3074364959683
413369,1907-07-03,Sunspot,26.0,-67.5,2.8,33.0,3.0,273.7,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,27,False,719.3074364959683
413370,1907-07-03,Sunspot,18.2,-65.2,0.5,25.2,0.5,271.2,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,28,False,719.3074364959683
413371,1907-07-03,Sunspot,14.6,-68.0,3.3,21.6,3.5,274.2,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,29,False,719.3074364959683
413372,1907-07-03,Sunspot,14.5,-64.7,0.0,21.5,0.0,270.7,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,30,False,719.3074364959683
413373,1907-07-03,Sunspot,10.7,-64.6,359.9,17.7,259.9,170.6,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,31,False,719.3074364959683
413374,1907-07-03,Sunspot,8.8,-67.0,2.3,15.8,2.3,273.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,32,False,719.3074364959683
413375,1907-07-03,Sunspot,12.1,-71.7,7.0,19.0,7.2,277.9,1.0,0.61,1.0,1.0,1.0,1.0,True,False,False,False,Z1906-1910_Page_0847,33,False,719.3074364959683
413376,1907-07-03,Sunspot,13.8,-60.0,355.3,20.8,255.1,165.8,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,34,False,719.3074364959683
413377,1907-07-03,Sunspot,9.8,-46.2,341.5,16.5,251.2,161.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,35,False,719.3074364959683
413378,1907-07-03,Sunspot,2.5,-46.9,342.2,9.0,252.1,162.8,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,36,False,719.3074364959683
413379,1907-07-03,Sunspot,13.5,-45.0,340.3,20.0,250.0,160.7,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,37,False,719.3074364959683
413380,1907-07-03,Sunspot,14.0,-43.0,338.3,20.8,247.9,158.6,0.68,0.23,0.23,0.64,1.0,1.0,False,True,False,False,Z1906-1910_Page_0847,38,False,719.3074364959683
413381,1907-07-03,Sunspot,5.7,-51.7,347.0,12.5,246.7,157.4,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,39,False,719.3074364959683
413382,1907-07-03,Sunspot,4.3,-58.7,354.0,11.4,243.8,154.5,1.0,0.18,1.0,1.0,1.0,1.0,False,True,False,False,Z1906-1910_Page_0847,40,False,719.3074364959683
413383,1907-07-03,Sunspot,3.5,-48.0,343.3,10.1,243.1,153.8,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,41,False,719.3074364959683
413384,1907-07-03,Sunspot,6.4,-46.8,342.1,13.0,241.1,151.8,1.0,0.2,1.0,1.0,1.0,1.0,False,True,False,False,Z1906-1910_Page_0847,42,False,719.3074364959683
413385,1907-07-03,Sunspot,5.4,-45.0,340.3,11.9,240.0,150.7,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,43,False,719.3074364959683
413386,1907-07-03,Sunspot,3.6,-41.8,337.1,10.0,236.7,147.4,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,44,False,719.3074364959683
413387,1907-07-03,Sunspot,5.5,-40.2,335.5,11.9,335.0,245.7,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,45,False,719.3074364959683
413388,1907-07-03,Sunspot,-29.6,-69.0,4.3,-22.6,4.2,274.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,46,False,719.3074364959683
413389,1907-07-03,Sunspot,-10.7,-62.0,357.3,-3.7,257.3,168.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,47,False,719.3074364959683
413390,1907-07-03,Sunspot,-3.0,-62.7,358.0,-6.0,258.0,168.7,0.31,1.0,1.0,0.13,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,48,False,719.3074364959683
413391,1907-07-03,Sunspot,-15.2,-61.1,356.4,-8.2,256.5,167.2,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,49,False,719.3074364959683
413392,1907-07-03,Sunspot,-19.2,-59.0,354.3,-12.3,254.5,165.2,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,50,False,719.3074364959683
413394,1907-07-03,Sunspot,-3.9,-32.8,328.1,2.1,328.2,238.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,52,False,719.3074364959683
413395,1907-07-03,Sunspot,-27.0,-68.7,4.0,-20.0,3.6,274.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,53,False,719.3074364959683
413396,1907-07-03,Sunspot,28.0,-65.2,0.5,21.0,0.5,271.2,0.16,1.0,1.0,0.05,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,54,False,719.3074364959683
413397,1907-07-03,Sunspot,-40.4,-62.0,357.3,-33.4,257.5,168.2,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,55,False,719.3074364959683
413398,1907-07-03,Sunspot,-43.5,-48.0,343.3,-46.6,253.8,164.5,0.2,1.0,1.0,0.07,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,56,False,719.3074364959683
413399,1907-07-03,Sunspot,-40.3,-45.0,340.3,-33.8,251.2,161.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,57,False,719.3074364959683
413400,1907-07-03,Sunspot,-15.5,-62.8,358.1,-22.5,258.5,169.2,0.06,1.0,1.0,0.07,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,58,False,719.3074364959683
413401,1907-07-03,Sunspot,-31.5,-60.0,355.3,-24.5,255.6,166.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,59,False,719.3074364959683
413402,1907-07-03,Sunspot,-35.2,48.2,247.1,-28.3,253.9,164.6,0.07,0.31,0.31,0.27,1.0,1.0,False,True,False,False,Z1906-1910_Page_0847,60,False,719.3074364959683
413403,1907-07-03,Sunspot,-27.8,51.0,244.3,-21.0,247.1,157.8,0.24,1.0,1.0,0.43,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,61,False,719.3074364959683
413404,1907-07-03,Sunspot,-28.1,-47.8,343.1,-21.4,243.9,154.6,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,62,False,719.3074364959683
413405,1907-07-03,Sunspot,-25.1,-41.2,336.5,-18.7,237.6,148.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,63,False,719.3074364959683
413407,1907-07-03,Sunspot,7.3,51.1,244.2,4.2,143.6,54.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0847,65,False,719.3074364959683
413408,1907-07-03,Sunspot,11.0,52.0,243.3,7.8,242.2,152.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,1,False,719.3074364959683
413409,1907-07-03,Sunspot,28.9,54.0,241.3,25.5,240.5,151.2,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,2,False,719.3074364959683
413410,1907-07-03,Sunspot,6.4,53.8,241.5,3.1,241.0,151.7,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,3,False,719.3074364959683
413411,1907-07-03,Sunspot,8.0,56.2,239.1,4.4,238.4,149.1,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,4,False,719.3074364959683
413412,1907-07-03,Sunspot,12.5,63.8,231.5,8.2,230.6,141.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,5,False,719.3074364959683
413413,1907-07-03,Sunspot,-4.0,62.0,233.3,-8.2,233.9,144.6,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,6,False,719.3074364959683
413414,1907-07-03,Sunspot,-2.8,62.5,232.8,-6.9,233.3,144.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,7,False,719.3074364959683
413415,1907-07-03,Sunspot,-1.5,64.0,231.3,-5.9,231.7,142.4,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,8,False,719.3074364959683
413416,1907-07-03,Sunspot,-3.4,65.6,229.7,-7.9,230.2,140.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,9,False,719.3074364959683
413417,1907-07-03,Sunspot,41.5,67.1,228.2,46.2,228.6,139.3,0.1,1.0,1.0,0.14,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,10,False,719.3074364959683
413418,1907-07-03,Sunspot,-2.3,71.1,224.2,-7.3,224.6,135.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,11,False,719.3074364959683
413419,1907-07-03,Sunspot,-11.8,59.8,235.5,-15.6,236.9,147.6,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,12,False,719.3074364959683
413420,1907-07-03,Sunspot,-13.1,64.0,231.3,-17.4,232.8,143.5,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,13,False,719.3074364959683
413421,1907-07-03,Sunspot,-14.0,71.3,224.0,-19.0,225.5,136.2,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,14,False,719.3074364959683
