,Date,Object,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Confidence_1,Confidence_2,Confidence_3,Confidence_4,Confidence_5,Confidence_6,Regression_2,Regression_3,Regression_5,Regression_6,Source,Row,Empty,CR
413467,1907-07-04,Sunspot,-46.5,-36.5,332.5,-40.4,232.7,132.6,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,60,False,719.3442026376412
413468,1907-07-04,Sunspot,-27.5,-69.0,5.0,-20.6,4.7,264.6,1.0,0.7,1.0,1.0,1.0,1.0,True,False,False,False,Z1906-1910_Page_0848,61,False,719.3442026376412
413469,1907-07-04,Sunspot,27.9,63.7,232.3,20.9,259.7,159.6,0.22,0.16,0.16,0.44,1.0,1.0,False,True,False,False,Z1906-1910_Page_0848,62,False,719.3442026376412
413470,1907-07-04,Sunspot,27.1,56.0,240.0,22.5,241.0,140.9,0.23,1.0,1.0,0.14,1.0,1.0,False,False,False,False,Z1906-1910_Page_0848,63,False,719.3442026376412
413471,1907-07-04,Sunspot,-25.6,43.0,253.0,-19.1,240.0,139.9,0.17,0.19,0.19,0.13,1.0,1.0,False,True,False,False,Z1906-1910_Page_0848,64,False,719.3442026376412
413472,1907-07-04,Sunspot,-22.1,40.5,255.5,-23.7,37.8,297.7,1.0,0.19,1.0,1.0,1.0,1.0,False,True,False,False,Z1906-1910_Page_0848,65,False,719.3442026376412
413473,1907-07-04,Sunspot,60.0,62.2,233.8,63.8,334.7,234.6,0.15,1.0,1.0,0.05,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,1,False,719.3442026376412
413474,1907-07-04,Sunspot,26.6,69.4,226.6,28.2,336.7,236.6,0.11,0.16,0.16,0.06,1.0,1.0,False,True,False,False,Z1906-1910_Page_0849,2,False,719.3442026376412
413475,1907-07-04,Sunspot,20.5,62.9,233.1,24.3,334.0,233.9,0.12,1.0,1.0,0.13,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,3,False,719.3442026376412
413478,1907-07-04,Sunspot,21.6,69.4,226.6,15.8,228.0,127.9,0.09,0.36,0.36,0.08,1.0,1.0,True,False,False,False,Z1906-1910_Page_0849,6,False,719.3442026376412
413479,1907-07-04,Sunspot,59.3,-72.5,8.5,63.4,7.6,267.5,0.16,1.0,1.0,0.2,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,7,False,719.3442026376412
413480,1907-07-04,Sunspot,-68.7,38.8,257.2,-61.7,257.4,157.3,0.09,0.22,0.22,0.14,1.0,1.0,True,False,False,False,Z1906-1910_Page_0849,8,False,719.3442026376412
413481,1907-07-04,Sunspot,51.6,39.5,256.5,44.6,357.0,256.9,0.15,1.0,1.0,0.1,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,9,False,719.3442026376412
413482,1907-07-04,Sunspot,59.5,45.0,251.0,63.6,351.9,251.8,0.13,1.0,1.0,0.23,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,10,False,719.3442026376412
413483,1907-07-04,Sunspot,49.6,45.0,251.0,42.7,352.2,252.1,0.26,1.0,1.0,0.09,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,11,False,719.3442026376412
413484,1907-07-04,Sunspot,49.3,45.0,251.0,43.4,252.2,152.1,0.2,1.0,1.0,0.11,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,12,False,719.3442026376412
413485,1907-07-04,Sunspot,40.7,51.0,245.0,34.0,246.4,146.3,0.11,1.0,1.0,0.04,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,13,False,719.3442026376412
413486,1907-07-04,Sunspot,33.4,60.0,236.0,29.3,232.6,132.5,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,14,False,719.3442026376412
413487,1907-07-04,Sunspot,31.1,60.0,236.0,27.0,232.9,132.8,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,15,False,719.3442026376412
413488,1907-07-04,Sunspot,32.3,69.0,227.0,27.4,224.2,124.1,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,16,False,719.3442026376412
413489,1907-07-04,Sunspot,3.8,41.8,254.2,1.9,253.8,153.7,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,17,False,719.3442026376412
413490,1907-07-04,Sunspot,8.5,43.7,252.3,6.3,251.5,151.4,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,18,False,719.3442026376412
413491,1907-07-04,Sunspot,5.8,44.0,252.0,3.6,251.4,151.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,19,False,719.3442026376412
413492,1907-07-04,Sunspot,6.7,46.5,249.5,4.3,248.9,148.8,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,20,False,719.3442026376412
413493,1907-07-04,Sunspot,11.9,51.3,244.7,8.9,243.5,143.4,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,21,False,719.3442026376412
413494,1907-07-04,Sunspot,10.1,55.7,240.3,6.6,239.4,139.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,22,False,719.3442026376412
413495,1907-07-04,Sunspot,9.6,60.0,236.0,5.7,235.2,135.1,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,23,False,719.3442026376412
413496,1907-07-04,Sunspot,28.2,67.8,228.2,23.5,227.7,127.6,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,24,False,719.3442026376412
413497,1907-07-04,Sunspot,11.0,69.6,226.4,6.1,225.7,125.6,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,25,False,719.3442026376412
413498,1907-07-04,Sunspot,16.2,67.5,228.5,11.5,227.2,127.1,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,26,False,719.3442026376412
413499,1907-07-04,Sunspot,11.9,76.3,219.7,6.5,219.0,118.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,27,False,719.3442026376412
413500,1907-07-04,Sunspot,-2.5,49.3,246.7,-5.2,247.1,147.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,28,False,719.3442026376412
413501,1907-07-04,Sunspot,-5.3,60.5,235.5,-9.2,236.2,136.1,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,29,False,719.3442026376412
413502,1907-07-04,Sunspot,2.0,51.1,244.9,-0.9,246.0,145.9,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,30,False,719.3442026376412
413503,1907-07-04,Sunspot,-3.2,53.1,242.9,-6.3,243.4,143.3,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,31,False,719.3442026376412
413504,1907-07-04,Sunspot,-3.7,60.8,235.2,-7.6,236.2,136.1,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,32,False,719.3442026376412
413505,1907-07-04,Sunspot,-3.8,65.2,230.8,-8.1,231.9,131.8,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,33,False,719.3442026376412
413506,1907-07-04,Sunspot,61.0,71.0,225.0,65.9,225.3,125.2,0.07,1.0,1.0,0.03,1.0,1.0,False,False,False,False,Z1906-1910_Page_0849,34,False,719.3442026376412
